Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
Spars Well with Others - Funny Boxing Crop Tank,https://www.etsy.com/listing/876187019/spars-well-with-others-funny-boxing-crop,GymWeekendApparel,https://www.etsy.com/shop/GymWeekendApparel,29.00,0,0,0,22,4,68 Mo.,45,0,283,Clothing,124,0,7.77,28120,"boxing tank top,boxing crop top,boxing shirt women,cute boxing shirt,boxing clothes,sparring shirt,gym weekend apparel,workout crop top,karate shirt,muay thai shirt,kickboxing tank,spars well,with others",boxing tank top,boxing crop top,boxing shirt women,cute boxing shirt,boxing clothes,sparring shirt,gym weekend apparel,workout crop top,karate shirt,muay thai shirt,kickboxing tank,spars well,with others
COFFEE RUN Crop Tank Top - Women&#39;s Running Shirt,https://www.etsy.com/listing/1768792964/coffee-run-crop-tank-top-womens-running,GymWeekendApparel,https://www.etsy.com/shop/GymWeekendApparel,29.00,0,0,0,0,0,21 Mo.,5,0,39,Clothing,124,0,0.0,28120,"running tank top,running crop top,running shirt women,gym weekend apparel,cute running top,running gift for her,marathon runner tank,5k tank top,half marathon shirt,gym shirt women,running clothes,coffee run,running crop tank",running tank top,running crop top,running shirt women,gym weekend apparel,cute running top,running gift for her,marathon runner tank,5k tank top,half marathon shirt,gym shirt women,running clothes,coffee run,running crop tank
"Mitt Work Then Margaritas Crop Top | Boxing, Kickboxing Gym Tank",https://www.etsy.com/listing/786579458/mitt-work-then-margaritas-crop-top,GymWeekendApparel,https://www.etsy.com/shop/GymWeekendApparel,29.00,0,0,0,0,0,73 Mo.,8,0,72,Clothing,124,0,0.0,28120,"boxing tank top,boxing crop top,boxing shirt women,cute boxing shirt,boxing clothes,sparring shirt,sweaty girl glam,gym weekend apparel,workout crop top,karate shirt,muay thai shirt,kickboxing tank,boxing sweatshirt",boxing tank top,boxing crop top,boxing shirt women,cute boxing shirt,boxing clothes,sparring shirt,sweaty girl glam,gym weekend apparel,workout crop top,karate shirt,muay thai shirt,kickboxing tank,boxing sweatshirt
Taco Motivation Workout Crop Tank | Women&#39;s Racerback Gym Shirt,https://www.etsy.com/listing/790264813/taco-motivation-workout-crop-tank-womens,GymWeekendApparel,https://www.etsy.com/shop/GymWeekendApparel,29.00,0,0,0,0,0,74 Mo.,31,0,143,Clothing,124,0,0.0,28120,"workout tank top,workout crop top,gym shirt women,sweaty girl glam,gym weekend apparel,pilates tank top,barre tank top,boxing shirt women,yoga tank top,workout sweatshirt,gym sweatshirt,hiit workout,gym crop top",workout tank top,workout crop top,gym shirt women,sweaty girl glam,gym weekend apparel,pilates tank top,barre tank top,boxing shirt women,yoga tank top,workout sweatshirt,gym sweatshirt,hiit workout,gym crop top
"Wine Motivation Crop Top | Women&#39;s Gym Shirt, Raw Edge",https://www.etsy.com/listing/794554863/wine-motivation-crop-top-womens-gym,GymWeekendApparel,https://www.etsy.com/shop/GymWeekendApparel,29.00,0,0,0,5,1,73 Mo.,16,0,104,Clothing,124,0,4.81,28120,"workout tank top,workout crop top,gym shirt women,sweaty girl glam,gym weekend apparel,pilates tank top,barre tank top,boxing shirt women,yoga tank top,workout sweatshirt,gym sweatshirt,hiit workout,gym crop top",workout tank top,workout crop top,gym shirt women,sweaty girl glam,gym weekend apparel,pilates tank top,barre tank top,boxing shirt women,yoga tank top,workout sweatshirt,gym sweatshirt,hiit workout,gym crop top
"I&#39;d Run But I&#39;d Spill My Coffee - Funny Gym Shirt, Workout Crop Top",https://www.etsy.com/listing/1332736583/id-run-but-id-spill-my-coffee-funny-gym,GymWeekendApparel,https://www.etsy.com/shop/GymWeekendApparel,29.00,0,0,0,0,0,43 Mo.,3,0,36,Clothing,124,0,0.0,28120,"workout tank top,workout crop top,gym shirt women,sweaty girl glam,gym weekend apparel,pilates tank top,barre tank top,boxing shirt women,yoga tank top,workout sweatshirt,gym sweatshirt,hiit workout,gym crop top",workout tank top,workout crop top,gym shirt women,sweaty girl glam,gym weekend apparel,pilates tank top,barre tank top,boxing shirt women,yoga tank top,workout sweatshirt,gym sweatshirt,hiit workout,gym crop top
Namaste Y&#39;all Crop Tank - Funny Yoga Shirt Women,https://www.etsy.com/listing/1730594885/namaste-yall-crop-tank-funny-yoga-shirt,GymWeekendApparel,https://www.etsy.com/shop/GymWeekendApparel,29.00,0,0,0,0,0,24 Mo.,1,0,44,Clothing,124,0,0.0,28120,"yoga tank top,yoga crop top,yoga shirt women,yoga clothes,yoga pants,sweaty girl glam,gym weekend apparel,yoga instructor,hot yoga shirt,workout crop top,gym crop tank,personal trainer,namaste y'all",yoga tank top,yoga crop top,yoga shirt women,yoga clothes,yoga pants,sweaty girl glam,gym weekend apparel,yoga instructor,hot yoga shirt,workout crop top,gym crop tank,personal trainer,namaste y'all
Be Kind Do Barre - Women&#39;s Funny Workout Crop Tee,https://www.etsy.com/listing/1317567543/be-kind-do-barre-womens-funny-workout,GymWeekendApparel,https://www.etsy.com/shop/GymWeekendApparel,29.00,0,0,0,0,0,43 Mo.,11,0,156,Clothing,124,0,0.0,28120,"barre crop top,barre shirt women,barre lover gift,barre teacher,barre instructor,barre workout,cute barre shirt,sweaty girl glam,gym weekend apparel,barre clothes,gym shirt women,be kind,do barre",barre crop top,barre shirt women,barre lover gift,barre teacher,barre instructor,barre workout,cute barre shirt,sweaty girl glam,gym weekend apparel,barre clothes,gym shirt women,be kind,do barre
Boxing Gym Cropped Tank Top | Happily Ever After Graphic Tee,https://www.etsy.com/listing/772349759/boxing-gym-cropped-tank-top-happily-ever,GymWeekendApparel,https://www.etsy.com/shop/GymWeekendApparel,29.00,0,0,0,11,2,76 Mo.,21,0,188,Clothing,124,0,5.85,28120,"boxing tank top,boxing crop top,boxing shirt women,cute boxing shirt,boxing clothes,sparring shirt,sweaty girl glam,gym weekend apparel,workout crop top,karate shirt,muay thai shirt,kickboxing tank,boxing sweatshirt",boxing tank top,boxing crop top,boxing shirt women,cute boxing shirt,boxing clothes,sparring shirt,sweaty girl glam,gym weekend apparel,workout crop top,karate shirt,muay thai shirt,kickboxing tank,boxing sweatshirt
Push-ups + Peanut Butter - Women&#39;s Gym Crop Tank Top,https://www.etsy.com/listing/829581796/push-ups-peanut-butter-womens-gym-crop,GymWeekendApparel,https://www.etsy.com/shop/GymWeekendApparel,29.00,0,0,0,11,2,70 Mo.,11,0,184,Clothing,124,0,5.98,28120,"workout tank top,workout crop top,gym shirt women,sweaty girl glam,gym weekend apparel,pilates tank top,barre tank top,boxing shirt women,yoga tank top,workout sweatshirt,gym sweatshirt,hiit workout,gym crop top",workout tank top,workout crop top,gym shirt women,sweaty girl glam,gym weekend apparel,pilates tank top,barre tank top,boxing shirt women,yoga tank top,workout sweatshirt,gym sweatshirt,hiit workout,gym crop top
