Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
Gulf of Mexico Turtle Shirt: Chinoiserie Sea Lover Tee,https://www.etsy.com/listing/1879669550/gulf-of-mexico-turtle-shirt-chinoiserie,LemonTeeShirt,https://www.etsy.com/shop/LemonTeeShirt,29.34,0,0,0,0,0,14 Mo.,2,0,18,Clothing,21,0,0.0,135,"gulf of america,political hoodie,anti maga,democrat tee,dump trump shirt,texas beach shirt,gulf of mexico gift,florida shirt,anti trump,funny political,vacation shirt,mexico beach,resistance shirt",gulf of america,political hoodie,anti maga,democrat tee,dump trump shirt,texas beach shirt,gulf of mexico gift,florida shirt,anti trump,funny political,vacation shirt,mexico beach,resistance shirt
Mantente Salado Comfort Colors T-Shirt: Turtle of the Gulf Graphic Tee,https://www.etsy.com/listing/4349803062/mantente-salado-comfort-colors-t-shirt,CottonMoodStudio,https://www.etsy.com/shop/CottonMoodStudio,23.00,0,0,0,0,0,9 Mo.,0,0,85,Clothing,10,0,0.0,104,"gulf of mexico,mexico lover gift,anti gulf of america,anti trump shirt,stay salty resistant,mexico travel shirt,the gulf of mexico,trump gulf america,gulf coast gift,retro sunset,stay resist shirt,para siempre,el golfo de mexico",gulf of mexico,mexico lover gift,anti gulf of america,anti trump shirt,stay salty resistant,mexico travel shirt,the gulf of mexico,trump gulf america,gulf coast gift,retro sunset,stay resist shirt,para siempre,el golfo de mexico
"Gulf of Mexico Tee, Stay Salty, Political Statement Shirt",https://www.etsy.com/listing/4464567719/gulf-of-mexico-tee-stay-salty-political,TheLeftHookApparelCo,https://www.etsy.com/shop/TheLeftHookApparelCo,17.00,0,0,0,0,0,3 Mo.,0,0,2,Clothing,3,0,0.0,0,"liberal,gift,humor,political,maga,resist,fdt,shirt,tshirt,democrat",liberal,gift,humor,political,maga,resist,fdt,shirt,tshirt,democrat,--,--,--
Gulf of Mexico Est 1550 | Funny Cute Trend | Matching Set | Unisex Tshirt Hoodie | Kids Tee Baby Romper | Premium DTF Print|Gift| NA467,https://www.etsy.com/listing/4461354176/gulf-of-mexico-est-1550-funny-cute-trend,NataliaTeeUK,https://www.etsy.com/shop/NataliaTeeUK,21.35,0,0,0,0,0,3 Mo.,0,0,2,Clothing,4,0,0.0,194,"unisex graphic tee,vintage graphic tee,funny tshirt,retro shirt,cute graphic design,cozy sweatshirt,trendy hoodie,baby romper,gift for her,gift for him,soft cotton apparel,aesthetic tee,gulf of mexico",unisex graphic tee,vintage graphic tee,funny tshirt,retro shirt,cute graphic design,cozy sweatshirt,trendy hoodie,baby romper,gift for her,gift for him,soft cotton apparel,aesthetic tee,gulf of mexico
Gulf of Mexico Sea Turtle Comfort Colors Tee: American Pride Unisex T-Shirt,https://www.etsy.com/listing/1893172177/gulf-of-mexico-sea-turtle-comfort-colors,Dreamould,https://www.etsy.com/shop/Dreamould,35.00,0,0,0,0,0,14 Mo.,1,0,47,Clothing,67,0,0.0,331,"gulf of mexico,mexico tee,mexico t shirt,political shirt,not my president,gulf of america,trump,established 1550,comfort colors,unisex tee,anti maga shirt,beach shirt,mexico beach tee",gulf of mexico,mexico tee,mexico t shirt,political shirt,not my president,gulf of america,trump,established 1550,comfort colors,unisex tee,anti maga shirt,beach shirt,mexico beach tee
Rhinestone Gulf of Mexico Hoodie: Bling Palm Beach Sweatshirt,https://www.etsy.com/listing/4297067840/rhinestone-gulf-of-mexico-hoodie-bling,FERAYLUXE,https://www.etsy.com/shop/FERAYLUXE,57.90,0,0,0,0,0,13 Mo.,1,0,56,Clothing,16,0,0.0,200,"anti trump hoodie,anti trump gifts,bling protest shirt,gift for democrat,rhinestone political,gulf of mexico shirt,the gulf of mexico,mexico est 1550,mexico lover gift,rhinestone mexico,florida beach hoodie,feminist shirt,mexico beachful",anti trump hoodie,anti trump gifts,bling protest shirt,gift for democrat,rhinestone political,gulf of mexico shirt,the gulf of mexico,mexico est 1550,mexico lover gift,rhinestone mexico,florida beach hoodie,feminist shirt,mexico beachful
"Comfort Colors® Gulf of Mexico Shirt, Patriotic Unisex Tee, American Gulf of Mexico Shirt, American Pride Tee Patriotic, Map Lover T-Shirt",https://www.etsy.com/listing/4307708940/comfort-colors-gulf-of-mexico-shirt,TalesOfMagicalDesign,https://www.etsy.com/shop/TalesOfMagicalDesign,40.71,0,0,0,0,0,12 Mo.,0,0,11,Clothing,25,0,0.0,1554,"lgbtq gulf of mexico,sorry canada shirt,anti fascist shirt,anti-fascist shirt,anti gulf of america,anti trump shirt,did not vote for him,gifts for democrats,gulf of mexico shirt,liberal shirt,not my president tee,8647 shirt,democrat shirt",lgbtq gulf of mexico,sorry canada shirt,anti fascist shirt,anti-fascist shirt,anti gulf of america,anti trump shirt,did not vote for him,gifts for democrats,gulf of mexico shirt,liberal shirt,not my president tee,8647 shirt,democrat shirt
"Alabama State Flag T-Shirt, Unisex Crewneck Graphic Tee, Yellowhammer State Motto: We Dare Defend Our Rights, Minimalist Design",https://www.etsy.com/listing/1756228671/alabama-state-flag-t-shirt-unisex,WanderingGargoyle,https://www.etsy.com/shop/WanderingGargoyle,28.99,0,0,0,0,0,22 Mo.,0,0,5,Clothing,53,0,0.0,68,"typography design,alabama souvenir tee,yellowhammer state,minimalist design,red and white,home state pride,the cotton state,southern usa,gulf of mexico state,state motto t-shirt,unisex crewneck top,alabama state flag,distressed design",typography design,alabama souvenir tee,yellowhammer state,minimalist design,red and white,home state pride,the cotton state,southern usa,gulf of mexico state,state motto t-shirt,unisex crewneck top,alabama state flag,distressed design
"Gulf of Mexico T-Shirt, Gulf Coast Shirt, Florida Texas Alabama Mississippi Beach Mexico Gift Tee, Mexico Lover Tee, Gulf of Mexico Gift Tee",https://www.etsy.com/listing/1871187214/gulf-of-mexico-t-shirt-gulf-coast-shirt,TeeZoneUSA,https://www.etsy.com/shop/TeeZoneUSA,14.30,0,0,0,0,0,14 Mo.,1,0,38,Clothing,27,0,0.0,4050,"gulf coast shirt,mexico lover tee,gulf of mexico tee,florida texastee,mexico gift tee,gulf of mexico gift,mississipp beach tee,mexico lover shirt,gulf coast tee,mexico lover tees,gulf of mexico retro,the gulf of mexico,gulf of mexico tees",gulf coast shirt,mexico lover tee,gulf of mexico tee,florida texastee,mexico gift tee,gulf of mexico gift,mississipp beach tee,mexico lover shirt,gulf coast tee,mexico lover tees,gulf of mexico retro,the gulf of mexico,gulf of mexico tees
"Gulf of Mexico Protest TShirt, Resist Shirt, Anti Fascist Tee, Democrat Liberal Gifts, Gulf Coast Beaches, Texas Alabama Mississippi Florida",https://www.etsy.com/listing/4311897064/gulf-of-mexico-protest-tshirt-resist,JojoMojoBoutique,https://www.etsy.com/shop/JojoMojoBoutique,32.00,0,0,0,4,1,12 Mo.,0,0,18,Clothing,40,0,22.22,788,"dump trump shirt,mexican gift,mexico lover gift,gulf of mexico shirt,gulf of america,texas beach shirt,fuck anti trump,anti maga tshirt,sister daughter gift,son brother gift,girlfriend boyfriend,mom dad wife husband,protest resist",dump trump shirt,mexican gift,mexico lover gift,gulf of mexico shirt,gulf of america,texas beach shirt,fuck anti trump,anti maga tshirt,sister daughter gift,son brother gift,girlfriend boyfriend,mom dad wife husband,protest resist
