Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
Durango Mexico Shirt Mexican Tshirt Vintage Flag Durango Gifts Souvenir Unisex T-Shirt,https://www.etsy.com/listing/1789539044/durango-mexico-shirt-mexican-tshirt,DVISTees,https://www.etsy.com/shop/DVISTees,14.90,0,0,0,0,0,20 Mo.,7,0,159,Clothing,24,0,0.0,10150,"mexican t-shirt,souvenir,gift idea,vintage,for men,for women,durango shirt,durango pride",mexican t-shirt,souvenir,gift idea,vintage,for men,for women,durango shirt,durango pride,--,--,--,--,--
Nacho Average Dad Shirt Funny Mexican Dad Abuelo Tshirt Mexican Flag Pride Mexico Cinco De Mayo Tee Vintage Father&#39;s Day Gift T-Shirt,https://www.etsy.com/listing/1885135819/nacho-average-dad-shirt-funny-mexican,DVISTees,https://www.etsy.com/shop/DVISTees,17.90,0,0,0,0,0,15 Mo.,2,0,14,Clothing,24,0,0.0,10150,"fathers day gift,abuelo shirt,mexican abuelo,mexico pride,hispanic tee,funny abuelo shirt,vintage,gift idea,mexican flag,for men,nacho average dad,mexican dad shirt,mexican dad tee",fathers day gift,abuelo shirt,mexican abuelo,mexico pride,hispanic tee,funny abuelo shirt,vintage,gift idea,mexican flag,for men,nacho average dad,mexican dad shirt,mexican dad tee
"Mexico Shirt, Mexican Flag T-shirt,Unisex Crewneck Soft and Comfortable T-Shirt",https://www.etsy.com/listing/4483865511/mexico-shirt-mexican-flag-t-shirtunisex,AryasDreamDesigns,https://www.etsy.com/shop/AryasDreamDesigns,26.90,0,0,0,0,0,2 Mo.,1,0,17,Clothing,48,0,0.0,7568,"soccer ball shirt,soccer fan gift,usa canada mexico,football tee,unisex soccer shirt,mexico pride shirt,mexican team fan,mexico footbal shirt,mexico trip shirt,family trip apparel,group vacation shirt,world cup 2026,mexico city shirt",soccer ball shirt,soccer fan gift,usa canada mexico,football tee,unisex soccer shirt,mexico pride shirt,mexican team fan,mexico footbal shirt,mexico trip shirt,family trip apparel,group vacation shirt,world cup 2026,mexico city shirt
Half Mexican Is Better Than No Mexican T-Shirt Funny Mexico Flag Heritage Pride Graphic Tee Latino Culture Apparel Gift,https://www.etsy.com/listing/4510937614/half-mexican-is-better-than-no-mexican-t,QualityAppearance,https://www.etsy.com/shop/QualityAppearance,18.64,0,0,0,0,0,1 Mo.,0,0,10,Clothing,118,0,0.0,87552,"mexican shirt,mexico flag tee,latino pride,funny mexican,heritage shirt,cinco de mayo,mexican gift,culture apparel,mexico pride,fiesta outfit,funny quote tee,latin heritage,mexican roots",mexican shirt,mexico flag tee,latino pride,funny mexican,heritage shirt,cinco de mayo,mexican gift,culture apparel,mexico pride,fiesta outfit,funny quote tee,latin heritage,mexican roots
Nicaraguan Mexican Heart Flags Nicaragua Mexico T-Shirt,https://www.etsy.com/listing/1809184081/nicaraguan-mexican-heart-flags-nicaragua,ReallyAwesomeShirts,https://www.etsy.com/shop/ReallyAwesomeShirts,27.99,0,0,0,0,0,19 Mo.,2,0,68,Clothing,115,0,0.0,45481,"nicaragua,mexico,nicaraguan,mexican,nicaraguan shirt,mexican shirt,nicaragua shirt,mexico shirt,nicaraguan gift,mexican gift,half nicaraguan,half mexican,nicaraguan flag",nicaragua,mexico,nicaraguan,mexican,nicaraguan shirt,mexican shirt,nicaragua shirt,mexico shirt,nicaraguan gift,mexican gift,half nicaraguan,half mexican,nicaraguan flag
"Custom Country Symbol Stitch Shirt, Custom Embroidered Shirt, Custom Embroidered Vintage Shirt, Patriotic Embroidery Shirt",https://www.etsy.com/listing/4502629541/custom-country-symbol-stitch-shirt,EmbroitCeffinti,https://www.etsy.com/shop/EmbroitCeffinti,49.85,0,0,0,0,0,1 Mo.,0,0,0,Clothing,6,0,0.0,184,"comfort color tshirt,custom sweater,personalized shirt,puerto rico flag,puerto rico shirt,4th of july fourth,american pride,american flag top,south america gift,mexico flag shirt,comfort colors,retro t shirt,retro shirt",comfort color tshirt,custom sweater,personalized shirt,puerto rico flag,puerto rico shirt,4th of july fourth,american pride,american flag top,south america gift,mexico flag shirt,comfort colors,retro t shirt,retro shirt
"World Cup 2026 Mascots T-shirt, Football Fan Tee, World Cup 2026 Country Teams Shirts, World Cup 2026 Custom Design, Bella Canvas Tee",https://www.etsy.com/listing/4471341813/world-cup-2026-mascots-usa-mexico-canada,girevadesigns,https://www.etsy.com/shop/girevadesigns,16.50,0,0,0,0,0,2 Mo.,0,0,7,Clothing,11,0,0.0,17,"world cup mexico,world cup country,world cup 2026,world cup teams,world cup usa,world cup 2026 shirt,world cup canada,world cup flag shirt,world cup shirts,world cup teams tee,world cup trip,soccer design,soccer fun gift",world cup mexico,world cup country,world cup 2026,world cup teams,world cup usa,world cup 2026 shirt,world cup canada,world cup flag shirt,world cup shirts,world cup teams tee,world cup trip,soccer design,soccer fun gift
"Custom Soccer Country Flag Shirt, Comfort Colors Football Fan Tee, USA Mexico Brazil England Portugal France Canada Colombia Germany",https://www.etsy.com/listing/4491791359/custom-soccer-country-flag-shirt-comfort,CustomRapidTee,https://www.etsy.com/shop/CustomRapidTee,18.00,0,0,0,0,0,1 Mo.,1,0,21,Clothing,29,0,0.0,7852,"comfort colors tee,soccer shirt,football fan shirt,custom soccer jersey,country soccer shirt,world game day shirt,usa soccer shirt,mexico soccer shirt,brazil football tee,argentina fan shirt,custom number shirt,soccer fan gift,match day shirt",comfort colors tee,soccer shirt,football fan shirt,custom soccer jersey,country soccer shirt,world game day shirt,usa soccer shirt,mexico soccer shirt,brazil football tee,argentina fan shirt,custom number shirt,soccer fan gift,match day shirt
"Custom Name 2026 Soccer Shirt, Personalized National Flag Jersey",https://www.etsy.com/listing/4496724576/custom-name-2026-soccer-shirt,DeluxBazaar,https://www.etsy.com/shop/DeluxBazaar,20.40,0,0,0,0,0,1 Mo.,0,0,4,Clothing,9,0,0.0,1018,"personalized jersey,custom name shirt,soccer fan gift,2026 soccer games,football fan tee,custom team colors,national flag shirt,summer sports 2026,usa soccer shirt,mexico soccer fan,match day shirt,gameday apparel,canada soccer wear",personalized jersey,custom name shirt,soccer fan gift,2026 soccer games,football fan tee,custom team colors,national flag shirt,summer sports 2026,usa soccer shirt,mexico soccer fan,match day shirt,gameday apparel,canada soccer wear
Mexico Pinstripe Baseball Jersey with Green Red Flag Sleeves & Aztec Warrior Back,https://www.etsy.com/listing/4371239066/mexico-pinstripe-baseball-jersey-with,KeviWearProSports,https://www.etsy.com/shop/KeviWearProSports,23.99,0,0,0,0,0,8 Mo.,0,0,49,Clothing,25,0,0.0,2182,"mexico pinstripe tee,mexican pride jersey,custom name jersey,aztec warrior back,flag sleeve patches,tricolor flag shirt,coat of arms crest,mexico baseball top,green red sleeves,personalized shirt,heritage festival,latin culture pride,custom number back",mexico pinstripe tee,mexican pride jersey,custom name jersey,aztec warrior back,flag sleeve patches,tricolor flag shirt,coat of arms crest,mexico baseball top,green red sleeves,personalized shirt,heritage festival,latin culture pride,custom number back
