"Keywords","Average Searches","Average Clicks","CTR","Competition","KD","Tag Occurrences","Character Count","Google Searches"
"vinyl cut file",0,0,0,0,"","2","14","N/A"
"distressed shirt",5,1,20,0,"","2","16","N/A"
"sports day shirt",1,0,0,0,"","2","16","N/A"
"gameday sports",0,0,0,0,"","2","14","N/A"
"softbal crewneck",0,0,0,0,"","2","16","N/A"
"monogrammed tote",8,1,13,0,"","1","16","N/A"
"petries mobile",0,0,0,0,"","1","14","N/A"
"ballfield tote",0,0,0,0,"","1","14","N/A"
"sports duffle",0,0,0,0,"","1","13","N/A"
"white baseball tote",0,0,0,0,"","1","19","N/A"
"polar camel tumbler",3,0,0,0,"","1","19","N/A"
"live love baseball",0,0,0,0,"","1","18","N/A"
"only raise ballers",0,0,0,0,"","1","18","N/A"
"baseball leather",0,0,0,0,"","1","16","N/A"
"ball season mug",0,0,0,0,"","1","15","N/A"
"dirt",3,0,0,0,"","1","4","N/A"
"custom name case",3,0,0,0,"","1","16","N/A"
"personalized case",3,0,0,0,"","1","17","N/A"
"coquette bows wrap",0,0,0,0,"","1","18","N/A"
"20oz skinny wrap",1,0,0,0,"","1","16","N/A"
"girly tumbler wrap",5,1,20,0,"","1","18","N/A"
"blue tumbler wrap",3,0,0,0,"","1","17","N/A"
"20oz tumbler design",1,0,0,0,"","1","19","N/A"
"busy raising ballers",4,0,0,0,"","1","20","N/A"
"i raise ballers",1,0,0,0,"","1","15","N/A"
"bandanna ball player",0,0,0,0,"","1","20","N/A"
"women s tee",0,0,0,0,"","1","11","N/A"
"spring sports gift",0,0,0,0,"","1","18","N/A"
"mother s day",1,0,0,0,"","1","12","N/A"
"girl athlete",0,0,0,0,"","1","12","N/A"
"baller",2,0,0,0,"","1","6","N/A"
"running on caffeine",0,0,0,0,"","1","19","N/A"
"my favorite season",1,0,0,0,"","1","18","N/A"
"baseball girl",0,0,0,0,"","1","13","N/A"
"baseball jewelry",17,14,82,0,"","1","16","N/A"
"baseball necklace",8,1,13,0,"","1","17","N/A"
"baseball choker",0,0,0,0,"","1","15","N/A"
"custom name number",0,0,0,0,"","1","18","N/A"
"her biggest fan",0,0,0,0,"","1","15","N/A"
"travel tournament",0,0,0,0,"","1","17","N/A"
"apparel team merch",0,0,0,0,"","1","18","N/A"
"customized season",0,0,0,0,"","1","17","N/A"
"field plus size",0,0,0,0,"","1","15","N/A"
"preppy cozy knit",0,0,0,0,"","1","16","N/A"
"heart on that field",0,0,0,0,"","1","19","N/A"
"sport lover shirt",0,0,0,0,"","1","17","N/A"
"popular svg files",4,0,0,0,"","1","17","N/A"
"trending best seller",0,0,0,0,"","1","20","N/A"
"at the ballpark png",0,0,0,0,"","1","19","N/A"
"team spirit",5,0,0,0,"","1","11","N/A"
"leopard game day",0,0,0,0,"","1","16","N/A"
"retro checkered",0,0,0,0,"","1","15","N/A"
"athletic girl shirt",0,0,0,0,"","1","19","N/A"
"team spirit apparel",3,0,0,0,"","1","19","N/A"
"sports fan shirt",1,0,0,0,"","1","16","N/A"
"brush stroke design",26,39,150,0,"","1","19","N/A"
"game day t shirt",8,5,63,0,"","1","16","N/A"
"soft ball smiley",0,0,0,0,"","1","16","N/A"
"raising ballers png",3,0,0,0,"","1","19","N/A"
"hand drawn png",8,1,13,0,"","1","14","N/A"
"smiley png",4,0,0,0,"","1","10","N/A"
"ballpark shirt",0,0,0,0,"","1","14","N/A"
"silhouette svg",27,13,48,0,"","1","14","N/A"
"blue stripe png",0,0,0,0,"","1","15","N/A"
"sport cut file",0,0,0,0,"","1","14","N/A"
"sport clipart",11,0,0,0,"","1","13","N/A"
"baseball messy bun",0,0,0,0,"","1","18","N/A"
"baseball design",1,0,0,0,"","1","15","N/A"
"its the season",1,0,0,0,"","1","14","N/A"
"ballpark snacks",0,0,0,0,"","1","15","N/A"
"vintage baseball",8,1,13,0,"","1","16","N/A"
"spring training",0,0,0,0,"","1","15","N/A"
"stadium crewneck",0,0,0,0,"","1","16","N/A"
"team spirit wear",3,0,0,0,"","1","16","N/A"
"baseball lover",2,0,0,0,"","1","14","N/A"
"retro sporty",0,0,0,0,"","1","12","N/A"
"player number",0,0,0,0,"","1","13","N/A"
"custom number",0,0,0,0,"","1","13","N/A"
"personalized custom",3,0,0,0,"","1","19","N/A"
"kids names on sleeve",1,0,0,0,"","1","20","N/A"
"baseball mama hoodie",0,0,0,0,"","1","20","N/A"
"name and numbers",0,0,0,0,"","1","16","N/A"
"baseball mothers day",3,0,0,0,"","1","20","N/A"
"2xl 3xl 4xl 5xl",0,0,0,0,"","1","15","N/A"
"mama social club",0,0,0,0,"","1","16","N/A"
"sideline tee",0,0,0,0,"","1","12","N/A"
"tee athletic fan",0,0,0,0,"","1","16","N/A"
"gift tournament tee",0,0,0,0,"","1","19","N/A"
"gift for coaches",3,0,0,0,"","1","16","N/A"
"supporter shirt",9,0,0,0,"","1","15","N/A"
"custom back tee",0,0,0,0,"","1","15","N/A"
"personalized decal",8,1,13,0,"","1","18","N/A"
"doodle png",9,1,11,0,"","1","10","N/A"
"yellow bow png",0,0,0,0,"","1","14","N/A"
"hit hard png",0,0,0,0,"","1","12","N/A"
"team spirit png",6,0,0,0,"","1","15","N/A"
"team name svg",0,0,0,0,"","1","13","N/A"
"baseball lover svg",0,0,0,0,"","1","18","N/A"
"game day shirt svg",1,0,0,0,"","1","18","N/A"
"sorry cant",1,0,0,0,"","1","10","N/A"
"trendy sports shirt",0,0,0,0,"","1","19","N/A"
"png instant download",0,0,0,0,"","1","20","N/A"
"3 ups 3 downs",0,0,0,0,"","1","13","N/A"
"little league",1,0,0,0,"","1","13","N/A"
"catch",2,0,0,0,"","1","5","N/A"
"outfield",0,0,0,0,"","1","8","N/A"
"defense",0,0,0,0,"","1","7","N/A"
"fielder",1,0,0,0,"","1","7","N/A"
"outs",0,0,0,0,"","1","4","N/A"
"applique design",9,4,44,0,"","1","15","N/A"
"large embroidery",3,0,0,0,"","1","16","N/A"
"wild applique",0,0,0,0,"","1","13","N/A"
"sports svg bundle",0,0,0,0,"","1","17","N/A"
"cut file",2,0,0,0,"","1","8","N/A"
"didgital download",0,0,0,0,"","1","17","N/A"
"plus size available",0,0,0,0,"","1","19","N/A"
"large rope tote",0,0,0,0,"","1","15","N/A"
"oversized rope tote",0,0,0,0,"","1","19","N/A"
"large bag",6,5,83,0,"","1","9","N/A"
"sports bag",7,1,14,0,"","1","10","N/A"
"athletic bag",1,0,0,0,"","1","12","N/A"
"sporty tote",0,0,0,0,"","1","11","N/A"
"birthday gift her",6,1,17,0,"","1","17","N/A"
"patterned brim hat",0,0,0,0,"","1","18","N/A"
"womens baseball cap",8,1,13,0,"","1","19","N/A"
"washed mesh back cap",0,0,0,0,"","1","20","N/A"
"custom sports hat",1,0,0,0,"","1","17","N/A"
"ball park style",0,0,0,0,"","1","15","N/A"
"natural hair svg",0,0,0,0,"","1","16","N/A"
"black girl svg",6,1,17,0,"","1","14","N/A"
"afro woman svg",16,20,125,0,"","1","14","N/A"
"african american svg",2,0,0,0,"","1","20","N/A"
"curly hair svg",0,0,0,0,"","1","14","N/A"
"hair bun svg",0,0,0,0,"","1","12","N/A"
"front back shirt",0,0,0,0,"","1","16","N/A"
"sports png design",0,0,0,0,"","1","17","N/A"
"girls sports",2,0,0,0,"","1","12","N/A"
"fundraiser idea",0,0,0,0,"","1","15","N/A"
"name number shirt",0,0,0,0,"","1","17","N/A"
"tournament apparel",0,0,0,0,"","1","18","N/A"
"funny baseball svg",3,0,0,0,"","1","18","N/A"
"baseball vibes svg",0,0,0,0,"","1","18","N/A"
"ballpark mama",3,0,0,0,"","1","13","N/A"
"ballpark mama shirt",1,0,0,0,"","1","19","N/A"
"player name baseball",0,0,0,0,"","1","20","N/A"
"baseball game day",5,1,20,0,"","1","17","N/A"
"spirit led",0,0,0,0,"","1","10","N/A"
"faith quote png",0,0,0,0,"","1","15","N/A"
"files",3,0,0,0,"","1","5","N/A"
"laser digital",0,0,0,0,"","1","13","N/A"
"gift school",1,0,0,0,"","1","11","N/A"
"dalmatian dots",0,0,0,0,"","1","14","N/A"
"blue yellow",5,1,20,0,"","1","11","N/A"
"pitches be crazy svg",0,0,0,0,"","1","20","N/A"
"svg file for cricut",3,0,0,0,"","1","19","N/A"
"thats my senior",1,0,0,0,"","1","15","N/A"
"senior night tshirt",0,0,0,0,"","1","19","N/A"
"custom baseball tee",3,0,0,0,"","1","19","N/A"
"team name shirt",3,0,0,0,"","1","15","N/A"
"tumbler design",22,17,77,0,"","1","14","N/A"
"sublimation 20",0,0,0,0,"","1","14","N/A"
"sublimation skinny",0,0,0,0,"","1","18","N/A"
"tumbler 20",0,0,0,0,"","1","10","N/A"
"20oz skinny",0,0,0,0,"","1","11","N/A"
"personalize tumbler",5,1,20,0,"","1","19","N/A"
"custom kids name cup",0,0,0,0,"","1","20","N/A"
"game day tumbler",0,0,0,0,"","1","16","N/A"
"raccoon coffee shirt",22,32,145,0,"","1","20","N/A"
"sports pattern",1,0,0,0,"","1","14","N/A"
"retro calligraphy",0,0,0,0,"","1","17","N/A"
"dtf image",1,0,0,0,"","1","9","N/A"
"dxf for silhouette",0,0,0,0,"","1","18","N/A"
"canva printable",1,0,0,0,"","1","15","N/A"
"trendy outfit ideas",0,0,0,0,"","1","19","N/A"
"tumbler clipart",1,0,0,0,"","1","15","N/A"
"gameday tee",0,0,0,0,"","1","11","N/A"
"comfort colors city",0,0,0,0,"","1","19","N/A"
"university tshirt",2,0,0,0,"","1","17","N/A"
"flipturntags",0,0,0,0,"","1","12","N/A"
"sports team tumbler",1,0,0,0,"","1","19","N/A"
"20oz sports tumbler",0,0,0,0,"","1","19","N/A"
"travel ball cup",0,0,0,0,"","1","15","N/A"
"gameday hoodie",3,0,0,0,"","1","14","N/A"
"sports number shirt",0,0,0,0,"","1","19","N/A"
"comfort colors top",0,0,0,0,"","1","18","N/A"
"catch ya later",2,0,0,0,"","1","14","N/A"
"game day water",0,0,0,0,"","1","14","N/A"
"shirt svgs",3,0,0,0,"","1","10","N/A"
"sublimination",8,2,25,0,"","1","13","N/A"
"custom school spirit",3,0,0,0,"","1","20","N/A"
"sports mama tank",0,0,0,0,"","1","16","N/A"
"fast pitch mama tank",0,0,0,0,"","1","20","N/A"
"game day mama tank",0,0,0,0,"","1","18","N/A"
"cricut cut file",2,0,0,0,"","1","15","N/A"
"sports mum svg",0,0,0,0,"","1","14","N/A"
"cameo cut file",0,0,0,0,"","1","14","N/A"
"thats my girl tee",0,0,0,0,"","1","17","N/A"
"custom player shirt",1,0,0,0,"","1","19","N/A"
"funny baseball dad",0,0,0,0,"","1","18","N/A"
"my girl might not",0,0,0,0,"","1","17","N/A"
"sports parent dtf",0,0,0,0,"","1","17","N/A"
"funny sports quote",0,0,0,0,"","1","18","N/A"
"retro baseball art",1,0,0,0,"","1","18","N/A"
"always swing but ido",0,0,0,0,"","1","20","N/A"
"travel tumbler",7,1,14,0,"","1","14","N/A"
"red rhinestone",0,0,0,0,"","1","14","N/A"
"transfer",8,1,13,0,"","1","8","N/A"
"bling",5,1,20,0,"","1","5","N/A"
"cut file for cricut",0,0,0,0,"","1","19","N/A"
