Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
"Embroidered Raccoon Sweatshirt | I Bake My Own Bread, Anti-Government Sourdough Shirt",https://www.etsy.com/listing/4504284604/embroidered-raccoon-sweatshirt-i-bake-my,customizeshirtforu,https://www.etsy.com/shop/customizeshirtforu,20.00,0,0,0,0,0,1 Mo.,1,0,11,Clothing,4,0,0.0,604,"anti-government,self-sufficiency,shirt,gift,sweatshirt,hoodie,funny political,freedom shirt,raccoon shirt,off-grid living,libertarian,raccoon baker,raccoon lover gift",anti-government,self-sufficiency,shirt,gift,sweatshirt,hoodie,funny political,freedom shirt,raccoon shirt,off-grid living,libertarian,raccoon baker,raccoon lover gift
"Don&#39;t Get Me Started Christmas Shirt, Sourdough Shirt, Bread Baking Shirt, Sourdough gift, Sourdough Xmas Gift, Bread Lover Shirt, Xmas Gift",https://www.etsy.com/listing/4462354493/dont-get-me-started-christmas-shirt,honolyLtd,https://www.etsy.com/shop/honolyLtd,22.28,0,0,0,0,0,4 Mo.,1,0,0,Clothing,35,0,0.0,7927,"sourdough starter,sourdough shirt,sourdough gifts,baking shirt,gift for baker,baking gift,dont get me started,bread maker gift,baking tee,baking lover,christmas sourdough,christmas shirt,christmas gift",sourdough starter,sourdough shirt,sourdough gifts,baking shirt,gift for baker,baking gift,dont get me started,bread maker gift,baking tee,baking lover,christmas sourdough,christmas shirt,christmas gift
will yap about Sourdough Baking Shirt Sourdough shirt Sourdough Bread Silly Goose Tee Homesteading Gift for Mom Sourdough Gift for Baker,https://www.etsy.com/listing/4497963319/will-yap-about-sourdough-baking-shirt,honolyLtd,https://www.etsy.com/shop/honolyLtd,20.78,0,0,0,0,0,1 Mo.,0,0,0,Clothing,35,0,0.0,7927,"funny baker shirt,sourdough gift,sourdough goose,baker shirt,sourdough starter,sourdough bread,silly goose shirt,funny homesteading,gift for bakers,gift for mom,homesteading shirt,will yap about,sourdough shirt",funny baker shirt,sourdough gift,sourdough goose,baker shirt,sourdough starter,sourdough bread,silly goose shirt,funny homesteading,gift for bakers,gift for mom,homesteading shirt,will yap about,sourdough shirt
"Custom Comfort Colors® Cats Photo + Name Long Sleeve T-Shirt, Sourdough Cat Meme Shirt, Cat Biscuit Tee, Bakery Tee Kitty Lover Gift Tee",https://www.etsy.com/listing/4451492444/custom-comfort-colors-cats-photo-name,PrintParadeStudioA,https://www.etsy.com/shop/PrintParadeStudioA,41.98,0,0,0,0,0,3 Mo.,0,0,4,Clothing,31,0,0.0,872,"cat lovers gift,gifts for cat owners,custom pet gift,pet memorial gifts,gifts for pet owners,funny silly t-shirt,custom photo shirt,cute cat tee,kitten shirt,meme tshirt,cute kitten shirt,pets lover tshirt,cat shirt",cat lovers gift,gifts for cat owners,custom pet gift,pet memorial gifts,gifts for pet owners,funny silly t-shirt,custom photo shirt,cute cat tee,kitten shirt,meme tshirt,cute kitten shirt,pets lover tshirt,cat shirt
"Mama Makes the Dough Shirt, Comfort Colors Funny Baking Tee, Sourdough Lover Gift, Bread Maker Shirt, Gift for Baker Mom",https://www.etsy.com/listing/4372119719/mama-makes-the-dough-shirt-comfort,SimplySoaring,https://www.etsy.com/shop/SimplySoaring,20.71,0,0,0,0,0,8 Mo.,20,0,522,Clothing,78,30,0.0,2957,"mama makes dough tee,comfort colors shirt,sourdough lover tee,bread maker gift,gift for baker mom,baking lover shirt,farmhouse baking tee,foodie mom gift,rustic baker shirt,sourdough gifts,country life tee,boho kitchen shirt,funny baker shirt",mama makes dough tee,comfort colors shirt,sourdough lover tee,bread maker gift,gift for baker mom,baking lover shirt,farmhouse baking tee,foodie mom gift,rustic baker shirt,sourdough gifts,country life tee,boho kitchen shirt,funny baker shirt
"Goose Sourdough Baking Shirt, Comfort Colors Baker Tee, Funny Bread Making Shirt, Cottagecore Baker Gift, Mother&#39;s Day Gift for Baker",https://www.etsy.com/listing/4472368036/goose-sourdough-baking-shirt-comfort,SimplySoaring,https://www.etsy.com/shop/SimplySoaring,20.71,0,0,0,0,0,2 Mo.,3,0,38,Clothing,78,0,0.0,2957,"sourdough shirt,bread baker shirt,sourdough baker,baker mom gift,mothers day baker,bread lover gift,baking shirt,sourdough starter,cottagecore shirt,baking mom shirt,baker gift,bread baking tee,homestead mom",sourdough shirt,bread baker shirt,sourdough baker,baker mom gift,mothers day baker,bread lover gift,baking shirt,sourdough starter,cottagecore shirt,baking mom shirt,baker gift,bread baking tee,homestead mom
"I Baked You Some Shut The Fucupcakes Sweatshirt, Bakery Sweater, Funny Baking T-shirt, Gift for Bakers, Baker Gift, Baking Gift for Mom",https://www.etsy.com/listing/1863059666/i-baked-you-some-shut-the-fucupcakes,ZiZaVibes,https://www.etsy.com/shop/ZiZaVibes,21.98,0,0,0,0,0,16 Mo.,3,0,34,Clothing,28,0,0.0,2314,"bakery sweater,funny baking t-shirt,gift for bakers,baker gift,baking gift for mom,i baked you some,shut the fucupcakes,house wife shirt,funny meme mom shirt,kitchen shirt,sarcastic shirt,sourdough university,local dealer shirt",bakery sweater,funny baking t-shirt,gift for bakers,baker gift,baking gift for mom,i baked you some,shut the fucupcakes,house wife shirt,funny meme mom shirt,kitchen shirt,sarcastic shirt,sourdough university,local dealer shirt
"Funny Goose Baking Shirt, 4th of July Sourdough Shirt, Bread Lover Gift, Patriotic Goose Shirt, 250 Years of Freedom Tee",https://www.etsy.com/listing/4505632916/funny-goose-baking-shirt-4th-of-july,ZevyStore,https://www.etsy.com/shop/ZevyStore,22.86,0,0,0,0,0,1 Mo.,0,0,16,Clothing,10,0,0.0,1211,"funny sourdough,bread baking shirt,goose shirt,patriotic baker,sourdough gift,july 4th shirt,usa goose shirt,baking lover tee,homemade bread,250th shirt,cute goose tee,summer baking,bread lover shirt",funny sourdough,bread baking shirt,goose shirt,patriotic baker,sourdough gift,july 4th shirt,usa goose shirt,baking lover tee,homemade bread,250th shirt,cute goose tee,summer baking,bread lover shirt
"Embroidered Sourdough Wake And Bake Sweatshirt, Breadmaker Shirt, Baking Gift, Mother day Gift, Baking Mom, Dough Mom Shirt, Funny Sourdough",https://www.etsy.com/listing/1879668933/embroidered-sourdough-wake-and-bake,findbeeinthegarden,https://www.etsy.com/shop/findbeeinthegarden,40.93,0,0,0,10,1,16 Mo.,27,0,258,Clothing,59,0,3.88,20229,"wake and bake,bread sweatshirt,baking shirt,mother gift,trendy sweatshirt,baking lover shirt,homemaker gift,women gift,homeschool mom shirt,funny baker shirt,homestead,having a bake down,bread maker",wake and bake,bread sweatshirt,baking shirt,mother gift,trendy sweatshirt,baking lover shirt,homemaker gift,women gift,homeschool mom shirt,funny baker shirt,homestead,having a bake down,bread maker
"Sourdough Social Club Shirt Comfort Colors Tee - Bread Baker Tshirt, Homemade Baking Graphic Top, Artisan Bread Lover Gift, Cottagecore",https://www.etsy.com/listing/4514900481/sourdough-social-club-shirt-comfort,BlissfulGlamDesigns,https://www.etsy.com/shop/BlissfulGlamDesigns,9.40,0,0,0,0,0,1 Mo.,0,0,0,Clothing,41,0,0.0,1380,"sourdough shirt,bread baker gift,homemade bread lover,artisan baking tee,baking enthusiast,cottagecore apparel,sourdough starter,bakery themed shirt,bread making gift,homestead lifestyle,foodie graphic tee,bakery sweatshirt,wake and bread",sourdough shirt,bread baker gift,homemade bread lover,artisan baking tee,baking enthusiast,cottagecore apparel,sourdough starter,bakery themed shirt,bread making gift,homestead lifestyle,foodie graphic tee,bakery sweatshirt,wake and bread
