Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
"RRT Therapists Comfort Colors Coquette Shirt, Pink Respiratory Therapy Tee, Gift for Nurses, Cute RRT Apparel, Pulmonology T-Shirt",https://www.etsy.com/listing/4350320390/rrt-therapists-comfort-colors-coquette,TeeCreationsbyCat,https://www.etsy.com/shop/TeeCreationsbyCat,30.99,0,0,0,1,0,9 Mo.,0,0,15,Clothing,43,0,6.67,4458,"respiratory therapy,respiratory shirt,therapist shirt,respiratory gift,respiratory nurse,pulmonologist shirt,rt halloween shirt,pulmonologist gifts,rt rrt tshirt,rrt shirt,pulmonology nurse,lung therapist,respiratory care",respiratory therapy,respiratory shirt,therapist shirt,respiratory gift,respiratory nurse,pulmonologist shirt,rt halloween shirt,pulmonologist gifts,rt rrt tshirt,rrt shirt,pulmonology nurse,lung therapist,respiratory care
"BOO BOO Crew png, Nurse png, Nurse Halloween png, Pink Halloween png, Ghost png, Spooky Season png, Cna png, Trendy Sublimation designs",https://www.etsy.com/listing/1785318071/boo-boo-crew-png-nurse-png-nurse,MARKWTDesigns,https://www.etsy.com/shop/MARKWTDesigns,4.44,0,0,0,0,0,21 Mo.,7,0,23,Art & Collectibles,39,0,0.0,54853,"halloween png,halloween shirt,sublimation designs,spooky season png,nurse png,nurse halloween png,halloween shirt png,spooky png,ghost png,nurse ghost png,boo boo crew png,boo boo png,png files",halloween png,halloween shirt,sublimation designs,spooky season png,nurse png,nurse halloween png,halloween shirt png,spooky png,ghost png,nurse ghost png,boo boo crew png,boo boo png,png files
"Nurse shirts, Halloween Nurse group shirts, Nurse group shirts, Hanging with my Boos, Nurse ghost shirts, Nursing staff shirts, ghost Nurse",https://www.etsy.com/listing/1546532444/nurse-shirts-halloween-nurse-group,DillyDoodleDesignz,https://www.etsy.com/shop/DillyDoodleDesignz,16.74,0,0,0,4,1,32 Mo.,1,0,145,Clothing,37,0,2.76,7568,"nurse group shirts,fall nurse group tee,halloween nurses tee,nurses shirts,nurse ghost group,hanging with my boos,nurse ghost shirts,group nurse shirts,hospital staff shirt,nursing staff shirts,nurse group fall tee,nurse halloween tees,nursing group",nurse group shirts,fall nurse group tee,halloween nurses tee,nurses shirts,nurse ghost group,hanging with my boos,nurse ghost shirts,group nurse shirts,hospital staff shirt,nursing staff shirts,nurse group fall tee,nurse halloween tees,nursing group
"Halloween Nurse Sweatshirt , Boo Crew Sweater Cute Spooky Nurse Gift , PICU NICU Nurse Appreciation, RN Nursing Student Fall Pediatric Nurse",https://www.etsy.com/listing/4376205159/halloween-nurse-sweatshirt-boo-crew,AloraStudioByInes,https://www.etsy.com/shop/AloraStudioByInes,35.42,0,0,0,0,0,8 Mo.,1,0,13,Clothing,14,0,0.0,999,"nurse sweatshirt,nurse sweater,rn sweatshirt,nurse hoodie,nicu nurse shirt,pediatric nurse,nursing student,halloween nurse,nurse life shirt,spooky nurse gift,coffee nurse shirt,nurse appreciation,emergency nurse",nurse sweatshirt,nurse sweater,rn sweatshirt,nurse hoodie,nicu nurse shirt,pediatric nurse,nursing student,halloween nurse,nurse life shirt,spooky nurse gift,coffee nurse shirt,nurse appreciation,emergency nurse
"Halloween Nurse Practitioner Shirt, Nurse Practitioner T-shirt for Halloween, Nurse Practitioner Halloween Tee, Nurse Practitioner Gift",https://www.etsy.com/listing/1564767859/halloween-nurse-practitioner-shirt-nurse,GftyFinds,https://www.etsy.com/shop/GftyFinds,21.83,0,0,0,0,0,32 Mo.,1,0,30,Clothing,77,0,0.0,17432,"halloween tee,unisex tee,halloween gift,halloween gag,pumpkin t-shirt,gift for her,gift for him,halloween best gift,pumpkin shirt,pumpkin halloween,halloween gifts,nurse practitioner,practitioner tee",halloween tee,unisex tee,halloween gift,halloween gag,pumpkin t-shirt,gift for her,gift for him,halloween best gift,pumpkin shirt,pumpkin halloween,halloween gifts,nurse practitioner,practitioner tee
Embroidered Oncology Nurse Zip Sweatshirt | Oncologist Sweat | Retro Nurse Hoodie | Nursing Shirt | Nursing Student | Nicu Nurse | New Nurse,https://www.etsy.com/listing/4453930195/embroidered-oncology-nurse-zip,HandNestBoutique,https://www.etsy.com/shop/HandNestBoutique,16.95,0,0,0,0,0,3 Mo.,2,0,4,Clothing,8,0,0.0,489,"oncology nurse shirt,nurse sweatshirt,nurse appreciation,oncology nurse gifts,cancer care nurse,gifts for nurse,nurses week gift,oncology sweatshirt,oncology squad,graduation gift,pediatric oncology,halloween oncology,hematology oncology",oncology nurse shirt,nurse sweatshirt,nurse appreciation,oncology nurse gifts,cancer care nurse,gifts for nurse,nurses week gift,oncology sweatshirt,oncology squad,graduation gift,pediatric oncology,halloween oncology,hematology oncology
"51 Nurse 49 Witch Don&#39;t Push It Shirt, Spooky Nurse Shirt, Halloween Nurse Tee, Goose Nurse Gift, Spooky Nurse Duty Halloween",https://www.etsy.com/listing/4362017975/51-nurse-49-witch-dont-push-it-shirt,LilysunflowerCrafts,https://www.etsy.com/shop/LilysunflowerCrafts,9.99,0,0,0,0,0,8 Mo.,3,0,34,Clothing,24,0,0.0,1558,"comfort color shirt,spooky nurse tee,halloween nurse gift,goose nurse tee,ghost nurse  tee,nurse halloween  tee,funny nurse  tee,halloween goose  tee,nurse life  tee,nurse fall shirt,thankful nurse,halloween medical",comfort color shirt,spooky nurse tee,halloween nurse gift,goose nurse tee,ghost nurse  tee,nurse halloween  tee,funny nurse  tee,halloween goose  tee,nurse life  tee,nurse fall shirt,thankful nurse,halloween medical,--
"Halloween ECG Tech Gift, Heartbeat EKG Halloween Shirt, Spooky Medical Shirt, EKG Cited Spooky Season, Cardiac Nurse Ghost Halloween",https://www.etsy.com/listing/4347463754/halloween-ecg-tech-gift-heartbeat-ekg,LilysunflowerCrafts,https://www.etsy.com/shop/LilysunflowerCrafts,9.99,0,0,0,0,0,9 Mo.,4,0,84,Clothing,24,0,0.0,1558,"comfort color shirt,ekg tech shirt,ekg technician,go with the flow,nurse shirt,nurse appreciation,nursing school,nursing student,cardiac nurse,healthcare worker,night shift nurse,boo boo crew tee,hospital life",comfort color shirt,ekg tech shirt,ekg technician,go with the flow,nurse shirt,nurse appreciation,nursing school,nursing student,cardiac nurse,healthcare worker,night shift nurse,boo boo crew tee,hospital life
"Halloween Respiratory Therapist Shirt, Boo Crew RT Comfort Colors Tee, Funny Pulmonary Nurse Shirt, Pediatric Respiratory Halloween Gift",https://www.etsy.com/listing/4323867645/halloween-respiratory-therapist-shirt,ICDesignGiftStudio,https://www.etsy.com/shop/ICDesignGiftStudio,26.29,0,0,0,0,0,11 Mo.,5,0,13,Clothing,47,0,0.0,476,"halloween rt shirt,pulmonary nurse gift,pediatric rt shirt,funny rt halloween,rt halloween gift,pediatric nurse gift,halloween nurse gift,halloween rt costume,comfort colors tee,respiratory therapy,funny respiratory,nicu respiratory shirt,rt crew shirt",halloween rt shirt,pulmonary nurse gift,pediatric rt shirt,funny rt halloween,rt halloween gift,pediatric nurse gift,halloween nurse gift,halloween rt costume,comfort colors tee,respiratory therapy,funny respiratory,nicu respiratory shirt,rt crew shirt
Comfort Color Nurse Halloween Shirt Skeleton Nurse Shirt Vintage Halloween Nurse Shirt Never Better Doing Great Nursing Team Shirt NP PA,https://www.etsy.com/listing/4348711628/comfort-color-nurse-halloween-shirt,TheGoodKittyDesigns,https://www.etsy.com/shop/TheGoodKittyDesigns,21.27,0,0,0,0,0,9 Mo.,1,0,21,Clothing,33,0,0.0,6419,"nursing skeleton,nurse skeleton shirt,nurse halloween tee,dead never better,boo basket gift,comfort color shirts,newborn nurse,nursing halloween,nicu halloween shirt,boo crew nurse,comfort color nurse,clinical nurse,halloween er nurse",nursing skeleton,nurse skeleton shirt,nurse halloween tee,dead never better,boo basket gift,comfort color shirts,newborn nurse,nursing halloween,nicu halloween shirt,boo crew nurse,comfort color nurse,clinical nurse,halloween er nurse
