Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
"Dance mom svg, Dance mom png, Dance mom shirt svg, Dance mom gift, Dance mom hat svg, dance mom era svg, just a small town dance mom svg",https://www.etsy.com/listing/1846903953/dance-mom-svg-dance-mom-png-dance-mom,MambaDesignsBE,https://www.etsy.com/shop/MambaDesignsBE,3.13,0,0,0,0,0,3 Mo.,0,0,0,Art & Collectibles,26,0,0.0,44,"svg,png,mug,shirt,sublimation,gift,sweatshirt,dance,mom,era,cute,tumbler,small town",svg,png,mug,shirt,sublimation,gift,sweatshirt,dance,mom,era,cute,tumbler,small town
Halloween Mom Sweatshirt - Mama Vibes Unisex Garment-Dyed Sweatshirt,https://www.etsy.com/listing/1750392374/halloween-mom-sweatshirt-mama-vibes,MamaVibesStore,https://www.etsy.com/shop/MamaVibesStore,42.00,0,0,0,0,0,9 Mo.,0,0,4,Clothing,9,0,0.0,0,"mom sweatshirt,halloween season,halloween sweatshirt,halloween mom,vintage halloween,mama halloween,mama skeleton,dancing skeleton,spiderweb sweatshirt,skull sweatshirt,halloween clothing,halloween women,women sweatshirt",mom sweatshirt,halloween season,halloween sweatshirt,halloween mom,vintage halloween,mama halloween,mama skeleton,dancing skeleton,spiderweb sweatshirt,skull sweatshirt,halloween clothing,halloween women,women sweatshirt
Ballet Christmas Dance Shirt | Dance Mom Tshirt | Ballerina Dancer Gift for Xmas Eve | Gift for Dance Teacher Coach | Aesthetic Dancing Tee,https://www.etsy.com/listing/1786002206/ballet-christmas-dance-shirt-dance-mom,FefuSStore,https://www.etsy.com/shop/FefuSStore,34.63,0,0,0,0,0,7 Mo.,1,0,4,Clothing,11,0,0.0,6,"christmas eve vibes,ballet ballerina,dance coach gift,dancing team tee,dance teacher tshirt,dancer mom t shirt,christmas dance tee,sweatshirt for woman,xmas festive joy,fa la la la snow,seasonal gift shirt,fall sweatshirt,aesthetic mom tee",christmas eve vibes,ballet ballerina,dance coach gift,dancing team tee,dance teacher tshirt,dancer mom t shirt,christmas dance tee,sweatshirt for woman,xmas festive joy,fa la la la snow,seasonal gift shirt,fall sweatshirt,aesthetic mom tee
My Heart Is On That Stage Hoodie | Mom Apparel | Cute Mom Sweatshirt | Best Mom Hoodie | Gift For Mom | Gift For Wife | Graphic Pullover,https://www.etsy.com/listing/1885289386/my-heart-is-on-that-stage-hoodie-mom,TheArtisansNookByDes,https://www.etsy.com/shop/TheArtisansNookByDes,40.91,0,0,0,0,0,3 Mo.,0,0,2,Clothing,9,0,0.0,561,"oversized pullover,trendy crewneck,mama sweatshirt,mom apparel,best mama hoodie,gift for wife,supportive momhoodie,mother's day top,dance lover mom,graphic crewneck,best mom hoodie,best selling hoodie,cute gift idea",oversized pullover,trendy crewneck,mama sweatshirt,mom apparel,best mama hoodie,gift for wife,supportive momhoodie,mother's day top,dance lover mom,graphic crewneck,best mom hoodie,best selling hoodie,cute gift idea
"Dance Mama Sweatshirt, Dance Mom Sweater, Dance Competition Mom, Dance Teacher Gift, Dancing Shirt for Dedicated Mamas",https://www.etsy.com/listing/1683592800/dance-mama-sweatshirt-dance-mom-sweater,CeelilyInspire,https://www.etsy.com/shop/CeelilyInspire,40.00,0,0,0,0,0,13 Mo.,1,0,8,Clothing,13,0,0.0,170,"ballet mom sweater,competitive dance,cute dance mom crew,dance mama top,dance mom shirt,dance mom sweatshirt,dance mom tee,dancer mom,gift for dance mom,gift for her,proud dance mom,recital gift,competition mom",ballet mom sweater,competitive dance,cute dance mom crew,dance mama top,dance mom shirt,dance mom sweatshirt,dance mom tee,dancer mom,gift for dance mom,gift for her,proud dance mom,recital gift,competition mom
"Dog Mama Shirt, Dog Mom Gift, Dog Mom T shirt, Dog Mom T-Shirt, Dog Lover Gift, Pet Lover T Shirt, Dog Lover Tee",https://www.etsy.com/listing/1688735725/dog-mama-shirt-dog-mom-gift-dog-mom-t,PRINTISMapparel,https://www.etsy.com/shop/PRINTISMapparel,24.27,0,0,0,0,0,10 Mo.,1,0,0,Clothing,15,0,0.0,33,"cute mom gift,mothers day gift,mom life shirt,cute mom shirt,new mom shirt,mothers gift ideas,happy mothers day,happy mom life,dance mom shirt,dance mom crew,mother birthday gift,mother sweatshirt,mom long sleeve tee",cute mom gift,mothers day gift,mom life shirt,cute mom shirt,new mom shirt,mothers gift ideas,happy mothers day,happy mom life,dance mom shirt,dance mom crew,mother birthday gift,mother sweatshirt,mom long sleeve tee
Ballet Lover Shirt Dance Shirt Dance Gift Ballet Sweatshirt Ballet Youth Sweatshirt for Ballerina Shirt for Gift for Dancer Ballet Dance Tee,https://www.etsy.com/listing/1698121387/ballet-lover-shirt-dance-shirt-dance,PaperCutCottage,https://www.etsy.com/shop/PaperCutCottage,52.00,0,0,0,0,0,13 Mo.,8,0,126,Clothing,152,0,0.0,239,"dance sweatshirt,ballet sweatshirt,ballerina shirt,team shirt for dance,custom dance shirt,personalized dance,dance recital gift,ballerina gift,dance obsessed,new york city ballet,tiny dancer shirt,cute dance shirt,dance mom gift",dance sweatshirt,ballet sweatshirt,ballerina shirt,team shirt for dance,custom dance shirt,personalized dance,dance recital gift,ballerina gift,dance obsessed,new york city ballet,tiny dancer shirt,cute dance shirt,dance mom gift
"BEST MOM EVER T shirt sweatshirt hoodie tee, Gift for mom Birthday Gift for mother, Best Mom Ever Shirt, Mom Gift, Mother&#39;s Day Shirt Gift",https://www.etsy.com/listing/1860226873/best-mom-ever-t-shirt-sweatshirt-hoodie,PurePrintTees,https://www.etsy.com/shop/PurePrintTees,8.30,0,0,0,0,0,2 Mo.,0,0,1,Clothing,47,0,0.0,410,"cute mom gift,cute mom shirt,dance mom crew,dance mom shirt,happy mom life,happy mothers day,mom life shirt,mom long sleeve tee,mother birthday gift,mother sweatshirt,mothers day gift,mothers gift ideas,new mom shirt",cute mom gift,cute mom shirt,dance mom crew,dance mom shirt,happy mom life,happy mothers day,mom life shirt,mom long sleeve tee,mother birthday gift,mother sweatshirt,mothers day gift,mothers gift ideas,new mom shirt
"Wildflower Mama Shirt, Mama Sweatshirt, Mothers Day Gift, Mothers Day Shirt, Mom Crewneck, Floral Mama Gift, Mommy Shirt, Mama Flower Tee",https://www.etsy.com/listing/1864154502/wildflower-mama-shirt-mama-sweatshirt,FeelingRipBoutique,https://www.etsy.com/shop/FeelingRipBoutique,18.50,0,0,0,0,0,4 Mo.,0,0,0,Clothing,38,0,0.0,545,"mothers day gift,mom life shirt,cute mom shirt,new mom shirt,happy mothers day,dance mom shirt,mother birthday gift,mother sweatshirt,mama flower shirt,wildflower mama,floral mama shirt,mom hoodie,mama sweatshirt",mothers day gift,mom life shirt,cute mom shirt,new mom shirt,happy mothers day,dance mom shirt,mother birthday gift,mother sweatshirt,mama flower shirt,wildflower mama,floral mama shirt,mom hoodie,mama sweatshirt
"Varsity Dance Mom PNG, Dance Mom My Heart is on that Stage PNG, Dance Mom Shirt PNG, Cut File for Cricut, Sublimation Instant Download",https://www.etsy.com/listing/1872312318/varsity-dance-mom-png-dance-mom-my-heart,Daviesbag23store,https://www.etsy.com/shop/Daviesbag23store,6.00,0,0,0,0,0,3 Mo.,1,0,0,Art & Collectibles,9,0,0.0,89,"dance,dance mom,dance svg,dance mom svg,dance mom png,dance mama,dance mom shirt svg,dance mom shirt png,dance mom vertical,dance mom varsity,dance mom shirt,cut file for cricut,dance mom sweatshirt",dance,dance mom,dance svg,dance mom svg,dance mom png,dance mama,dance mom shirt svg,dance mom shirt png,dance mom vertical,dance mom varsity,dance mom shirt,cut file for cricut,dance mom sweatshirt
"Dance Mom Sweatshirt Dance Competitions Mom Supportive Dance Parent Elegant Gift for Dance Moms, Mother&#39;s Day Sweatshirt Trendy Dance Mom",https://www.etsy.com/listing/1871446998/dance-mom-sweatshirt-dance-competitions,IvyAndPearlStudio,https://www.etsy.com/shop/IvyAndPearlStudio,29.95,0,0,0,0,0,4 Mo.,0,0,5,Clothing,5,0,0.0,34,"dance competition,dance team mom,gift for dancer,dance mom gift,dance studio apparel,dance mom outfit,dance parent gear,dance mom shirt,dance practice shirt,mother's day dance,dance mom sweatshirt,cheerleader shirt,stage dance mom tee",dance competition,dance team mom,gift for dancer,dance mom gift,dance studio apparel,dance mom outfit,dance parent gear,dance mom shirt,dance practice shirt,mother's day dance,dance mom sweatshirt,cheerleader shirt,stage dance mom tee
Dance Mom Tshirt for Mom Dance Mom Shirt for Women Dance Mom Tee for Her Dance Mom Life Dance Mom Tshirt Dance Sweatshirt Dance Mom Game Day,https://www.etsy.com/listing/1742248860/dance-mom-tshirt-for-mom-dance-mom-shirt,DivaGlamGlitter,https://www.etsy.com/shop/DivaGlamGlitter,33.97,0,0,0,0,0,12 Mo.,1,0,9,Clothing,22,0,0.0,104,"dance mom tshirt,sports tshirt,dance mom shirt,dance shirt,mom gift,mothers day,mothers day tshirt,wife gift,dance sweatshirt,dance mama,in my mom era,dance mom,sports mom tshirt",dance mom tshirt,sports tshirt,dance mom shirt,dance shirt,mom gift,mothers day,mothers day tshirt,wife gift,dance sweatshirt,dance mama,in my mom era,dance mom,sports mom tshirt
"Custom Dance Mom Sweatshirt, Personalized Dance Shirt, Ballet Mom T-shirt, Custom Dance Tee, Kids Names on sleeve, Competition Mom gifts",https://www.etsy.com/listing/1878757766/custom-dance-mom-sweatshirt-personalized,BlissfulMemoriesSpot,https://www.etsy.com/shop/BlissfulMemoriesSpot,25.99,0,0,0,0,0,4 Mo.,0,0,0,Clothing,12,0,0.0,374,"mom gifts,mothers day gift,mom kids name sleeve,gift for mom,personalized dance,dance shirt,dancing shirt,dance sweatshirt,dance mom shirt,dance competition,kids name on sleeve,personalized gifts,sweatshirt",mom gifts,mothers day gift,mom kids name sleeve,gift for mom,personalized dance,dance shirt,dancing shirt,dance sweatshirt,dance mom shirt,dance competition,kids name on sleeve,personalized gifts,sweatshirt
