Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
"Aesthetic Fruit Shirt, Aesthetic Tank Top, Oranges Shirt, Fruit Shirt, Fruit Lover Gift, Vintage Shirt, Foodie Shirt, Plant Lover Gift, Food",https://www.etsy.com/listing/1733409956/aesthetic-fruit-shirt-aesthetic-tank-top,PrettyNifTeeBoutique,https://www.etsy.com/shop/PrettyNifTeeBoutique,29.98,1,33,0,4,1,23 Mo.,28,0,370,Clothing,30,0,1.08,11510,"aesthetic shirt,boho shirt,fruit shirt,gift for her,graphic shirt,graphic tee,trendy,trendy crewneck,vintage graphic,vintage shirt,fruit lover shirt,aesthetic fruit tee,aesthetic tank top",aesthetic shirt,boho shirt,fruit shirt,gift for her,graphic shirt,graphic tee,trendy,trendy crewneck,vintage graphic,vintage shirt,fruit lover shirt,aesthetic fruit tee,aesthetic tank top
"Wildflower Graphic T-Shirt: Botanical Floral Tee, Nature Lover Gift",https://www.etsy.com/listing/1491329131/wildflower-graphic-t-shirt-botanical,HealthyWealthySkinny,https://www.etsy.com/shop/HealthyWealthySkinny,24.34,1,33,0,0,0,36 Mo.,0,0,107,Clothing,72,0,0.0,19806,"botanical shirt,floral shirt,flower shirt,flowers shirt,ladies shirts,mom flower shirt,nature lover shirt,plant shirt,trees shirt,tshirt women,wild flowers shirt,wildflower tshirt,women shirts",botanical shirt,floral shirt,flower shirt,flowers shirt,ladies shirts,mom flower shirt,nature lover shirt,plant shirt,trees shirt,tshirt women,wild flowers shirt,wildflower tshirt,women shirts
"Mega SVG Bundle, T Shirt Designs SVG, Svg Files for Cricut, Silhouette Cut Files, Clipart, Svg for Shirts, Flower svg, Cricut, Silhouette",https://www.etsy.com/listing/1167292721/mega-svg-bundle-t-shirt-designs-svg-svg,CitraGraphics,https://www.etsy.com/shop/CitraGraphics,11.00,3,33,100,46895,4119,52 Mo.,27589,79,952375,Craft Supplies & Tools,66,100,4.92,507312,"svg designs,vector designs,svg tshirt,svg bundle,mega bundle svg,svg files for cricut,plants svg,t shirt designs svg,cricut svg,clipart,silhouette cut files,quotes svg,citragraphics",svg designs,vector designs,svg tshirt,svg bundle,mega bundle svg,svg files for cricut,plants svg,t shirt designs svg,cricut svg,clipart,silhouette cut files,quotes svg,citragraphics
"Dirty Hoes Garden Society SVG: Funny Goose Gardening, Gardener Humor Digital Download",https://www.etsy.com/listing/4476854744/dirty-hoes-garden-society-svg-funny,MagicWormVectorArt,https://www.etsy.com/shop/MagicWormVectorArt,3.00,11,33,200,13,1,2 Mo.,2,1,61,Art & Collectibles,63,0,21.31,5448,"farmer svg,flower lover shirt,funny goose gardener,plant lover png,botanical svg,gardening svg,retro gardening,plant svg,funny gardening tee,farm girl shirt,goose gardener,plant mom shirt,garden mom png",farmer svg,flower lover shirt,funny goose gardener,plant lover png,botanical svg,gardening svg,retro gardening,plant svg,funny gardening tee,farm girl shirt,goose gardener,plant mom shirt,garden mom png
"I Like Big Plants and I Cannot Lie Planting Shirt, Plant Lover Gift, Garden Tee, Botanical Shirt, Gift for Gardener",https://www.etsy.com/listing/4475962619/i-like-big-plants-and-i-cannot-lie,SkyDogOriginal,https://www.etsy.com/shop/SkyDogOriginal,32.99,1,33,100,1,0,2 Mo.,0,0,4,Clothing,8,0,25.0,28,"gardner t shirt,plant lover shirt,farmer t shirt,gift for gardeners,botanical shirt,gardening shirt,plant lovers tee,plant mom shirt,flower lover gift,nature lover shirt,spring t shirt,viral tee,needs water shirt",gardner t shirt,plant lover shirt,farmer t shirt,gift for gardeners,botanical shirt,gardening shirt,plant lovers tee,plant mom shirt,flower lover gift,nature lover shirt,spring t shirt,viral tee,needs water shirt
"Comfort Colors® Retro Tape Wildflower Tshirt, Cottagecore Wild Flowers Shirt, Floral Tshirt, Flower Shirt, Best Friend Gift, Gift for Her",https://www.etsy.com/listing/1688586084/comfort-colors-retro-tape-wildflower,ChloevsTankBoutique,https://www.etsy.com/shop/ChloevsTankBoutique,32.99,1,33,0,123,18,26 Mo.,482,1,8508,Clothing,121,81,1.45,34453,"botanical shirt,cottagecore clothing,fairycore,flower chart,flower t-shirt,gift for her,plant mom shirt,vintage botanical,vintage flower,vintage t shirt,vintage t-shirt,boho,retro",botanical shirt,cottagecore clothing,fairycore,flower chart,flower t-shirt,gift for her,plant mom shirt,vintage botanical,vintage flower,vintage t shirt,vintage t-shirt,boho,retro
"Books and Plants are My Love Language Comfort Colors® Tee, Bookworm Shirt, Cute Readers Shirt, Books Flowers Lover Gift",https://www.etsy.com/listing/4456240647/books-and-plants-are-my-love-language,ModernProdigy,https://www.etsy.com/shop/ModernProdigy,27.45,1,33,100,3,0,3 Mo.,18,0,84,Clothing,37,0,3.57,9992,"book lover gift,plant lover mom gift,plant lover gift,bookworm gifts,bookish girls,librarian shirt,teacher gifts,gift for book lover,bookish gift,reading shirt,crazy plant lady,house plant gift,flowered shirt",book lover gift,plant lover mom gift,plant lover gift,bookworm gifts,bookish girls,librarian shirt,teacher gifts,gift for book lover,bookish gift,reading shirt,crazy plant lady,house plant gift,flowered shirt
"Funny Farmer T Shirt, Gift for Farmer, Funny Gardener T Shirt, Funny Plant Lover Shirt, Gift For Gardeners, Gardening Shirt, Garden",https://www.etsy.com/listing/1505297781/funny-farmer-t-shirt-gift-for-farmer,JJGeminiDesign,https://www.etsy.com/shop/JJGeminiDesign,22.99,1,33,0,2,0,35 Mo.,14,0,109,Clothing,43,0,1.83,8809,"funny gardener shirt,funny plant lover,plant lover gift,gift for gardeners,gardening shirt,garden lover gift,flower lover shirt,nature shirt,plant mom shirt,plant mom gift,farmer dad shirt,gardening gifts,funny farmer tee",funny gardener shirt,funny plant lover,plant lover gift,gift for gardeners,gardening shirt,garden lover gift,flower lover shirt,nature shirt,plant mom shirt,plant mom gift,farmer dad shirt,gardening gifts,funny farmer tee
"Lavender Wildflowers Comfort Colors® T-Shirt, Summer Wildflowers Tee Shirt, Lavender Shirt, Summer Wildflowers Shirt Gift, Lavender Gift Te",https://www.etsy.com/listing/1479255694/lavender-wildflowers-comfort-colors-t,CindyLBoutique,https://www.etsy.com/shop/CindyLBoutique,28.99,1,33,0,4,0,36 Mo.,10,0,220,Clothing,44,0,1.82,13524,"lavender wildflowers,wildflowers tee,wildflowers shirt,wildflowers gift tee,wild flowers tshirt,wild flower tee,wild flower gift tee,lavender gift tshirt,lavender gift tee,lavender flowers tee,plant mom gift,plant mama gift,plant lady gift",lavender wildflowers,wildflowers tee,wildflowers shirt,wildflowers gift tee,wild flowers tshirt,wild flower tee,wild flower gift tee,lavender gift tshirt,lavender gift tee,lavender flowers tee,plant mom gift,plant mama gift,plant lady gift
"Wild Violet Flowers Comfort Colors® Tee Shirt February Birth Flower Birthday Gift Shirt, Plant Mom Shirt, Gift for Plant Lover, Gardner Gift",https://www.etsy.com/listing/1683034812/wild-violet-flowers-comfort-colors-tee,CindyLBoutique,https://www.etsy.com/shop/CindyLBoutique,28.99,1,33,0,31,5,26 Mo.,38,0,776,Clothing,44,0,3.99,13524,"violet flowers,flower lovers shirt,floral shirt,gardner gift,plant mom gift shirt,feb birthday gift,feb birth flower tee,violet vibes shirt,violet lover shirt,plant lover gift tee,gift for gardner,gift for plant lady,wild flowers shirt",violet flowers,flower lovers shirt,floral shirt,gardner gift,plant mom gift shirt,feb birthday gift,feb birth flower tee,violet vibes shirt,violet lover shirt,plant lover gift tee,gift for gardner,gift for plant lady,wild flowers shirt
