Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
"I Crochet So I Don&#39;t Unravel Shirt, Funny Yarn Lover Gift, Hand-Lettered Crochet Therapy Design, Daily Wear for Crafting Enthusiasts",https://www.etsy.com/listing/4468774928/i-crochet-so-i-dont-unravel-shirt-funny,FastCustomTees,https://www.etsy.com/shop/FastCustomTees,17.80,0,0,0,0,0,2 Mo.,5,0,20,Clothing,68,0,0.0,278546,"crochet shirt,crochet lover tee,crochet humor tee,crochet gift idea,yarn lover shirt,crochet quote tee,crochet hobby tee,crochet club shirt,crochet fan tee,crochet graphic tee,crochet funny tee,crochet lover gift,crochet mom shirt",crochet shirt,crochet lover tee,crochet humor tee,crochet gift idea,yarn lover shirt,crochet quote tee,crochet hobby tee,crochet club shirt,crochet fan tee,crochet graphic tee,crochet funny tee,crochet lover gift,crochet mom shirt
Funny Cat T-Shirt I&#39;ve Got 99 Problems and I&#39;ve Caused Them All Cute Cat and Crochet Lover Tee,https://www.etsy.com/listing/1885501066/funny-cat-t-shirt-ive-got-99-problems,LittleChiDesignCo,https://www.etsy.com/shop/LittleChiDesignCo,19.99,0,0,0,0,0,13 Mo.,1,0,20,Clothing,138,0,0.0,398,"funny cat shirt,yarn knitting gift,funny cat mom shirt,kitty trouble maker,problem cat shirt,funny gift for her,yarn and cat shirt,quirky cat owner,gift crocheter gift,silly cat meme tee,sarcastic cat quote,funny pet shirt,playful cat shirt",funny cat shirt,yarn knitting gift,funny cat mom shirt,kitty trouble maker,problem cat shirt,funny gift for her,yarn and cat shirt,quirky cat owner,gift crocheter gift,silly cat meme tee,sarcastic cat quote,funny pet shirt,playful cat shirt
"Crocheting is my therapy shirt, Crocheting funny Crochet T-Shirt | Knitting Shirt | Crocheter Tee | Crochet Gift | Crochet Crafting Shirt",https://www.etsy.com/listing/1615604259/crocheting-is-my-therapy-shirt,TuckersTees,https://www.etsy.com/shop/TuckersTees,14.20,0,0,0,0,0,30 Mo.,11,0,92,Clothing,53,0,0.0,14328,"funny crochet shirt,crochet shirt,crochet t-shirt,knitting shirt,crochet lover tee,crochet lover gifts,cute crochet tee,yarn lover shirt,yarn lover gift,crochet hook tee,crochet gift for her,funny crocheting tee,crochet craft shirt",funny crochet shirt,crochet shirt,crochet t-shirt,knitting shirt,crochet lover tee,crochet lover gifts,cute crochet tee,yarn lover shirt,yarn lover gift,crochet hook tee,crochet gift for her,funny crocheting tee,crochet craft shirt
"Crochet Lover T-Shirt, English Teacher Crochet Apparel, Grandma Crochet Gift, Funny Crocheter Shirt, Best Friend Tee, Mothers Day",https://www.etsy.com/listing/4444046117/crochet-lover-t-shirt-english-teacher,CozyByCaro,https://www.etsy.com/shop/CozyByCaro,33.21,0,0,0,1,0,4 Mo.,5,0,25,Clothing,30,0,4.0,3558,"crochet lover gift,crocheting shirt,crochet lover tee,crochet top,crochet gift,needleworker,crafting tee,crocheter t-shirt,grandma gift,crocheter shirt,crochet humor,funny crochet,gift for grandma",crochet lover gift,crocheting shirt,crochet lover tee,crochet top,crochet gift,needleworker,crafting tee,crocheter t-shirt,grandma gift,crocheter shirt,crochet humor,funny crochet,gift for grandma
Cottagecore Crochet Strawberry Drawstring Bag: T-Shirt Cotton Berry Handbag,https://www.etsy.com/listing/4351779190/cottagecore-crochet-strawberry,MadeSum,https://www.etsy.com/shop/MadeSum,30.00,0,0,0,0,0,9 Mo.,0,0,1,Bags & Purses,16,0,0.0,7,"occasion handmade,everyday carryall,handbag accent every,enchanted accessory,foraging magical fun,festival statement,gardening mycology,wood beads,super theme fruit,red bag berry treat,garden bohemian,wristlet favorite,red green gift her",occasion handmade,everyday carryall,handbag accent every,enchanted accessory,foraging magical fun,festival statement,gardening mycology,wood beads,super theme fruit,red bag berry treat,garden bohemian,wristlet favorite,red green gift her
"Easily Distracted By Knitting Comfort Colors T-Shirt, Funny Knitter Gift, Craft Lover Tee, Vintage Distressed Hobby Shirt for Her",https://www.etsy.com/listing/4514073878/easily-distracted-by-knitting-comfort,ThatTeeFeeling,https://www.etsy.com/shop/ThatTeeFeeling,19.96,0,0,0,0,0,1 Mo.,0,0,0,Clothing,11,0,0.0,2242,"knitting t shirt,comfort colors tee,funny knitter gift,crafter humor shirt,vintage knitting tee,distressed print top,hobby lover gift,yarn addict shirt,gift for crocheter,crafting apparel,fiber artist shirt,mom knits present,grandma knitting",knitting t shirt,comfort colors tee,funny knitter gift,crafter humor shirt,vintage knitting tee,distressed print top,hobby lover gift,yarn addict shirt,gift for crocheter,crafting apparel,fiber artist shirt,mom knits present,grandma knitting
"Easily Distracted By Crafting Comfort Colors T-Shirt, Funny Crafter Gift, Crochet Lover Tee, Sewing Enthusiast Humor Shirt, Creative Hobby",https://www.etsy.com/listing/4514073980/easily-distracted-by-crafting-comfort,ThatTeeFeeling,https://www.etsy.com/shop/ThatTeeFeeling,19.96,0,0,0,0,0,1 Mo.,0,0,0,Clothing,11,0,0.0,2242,"comfort colors tee,crafting t shirt,funny crafter gift,easily distracted,crochet lover shirt,sewing enthusiast,crafting humor tee,hobbyist t shirt,crafter life shirt,creative hobby tee,artisan gift idea,knitters gift idea,quilters apparel",comfort colors tee,crafting t shirt,funny crafter gift,easily distracted,crochet lover shirt,sewing enthusiast,crafting humor tee,hobbyist t shirt,crafter life shirt,creative hobby tee,artisan gift idea,knitters gift idea,quilters apparel
"I Stopped Knitting To Be Here Comfort Colors T-Shirt, Funny Crafter Gift, Knitting Lover Tee, Sarcastic Crochet Shirt, Seamstress Hobby",https://www.etsy.com/listing/4514073901/i-stopped-knitting-to-be-here-comfort,ThatTeeFeeling,https://www.etsy.com/shop/ThatTeeFeeling,19.96,0,0,0,0,0,1 Mo.,0,0,0,Clothing,11,0,0.0,2242,"knitting shirt gift,crochet lover tee,funny crafter shirt,yarn addict apparel,hobby humor tee,sarcastic knit shirt,comfort colors tee,gift for knitter,knitting mom gift,sewing enthusiast,craft project shirt,fiber artist gift,knitters humor tee",knitting shirt gift,crochet lover tee,funny crafter shirt,yarn addict apparel,hobby humor tee,sarcastic knit shirt,comfort colors tee,gift for knitter,knitting mom gift,sewing enthusiast,craft project shirt,fiber artist gift,knitters humor tee
Powered By Crafts Comfort Colors T-Shirt | Vintage Distressed Crafter Tee | Sewing Crochet Knitting Shirt Gift,https://www.etsy.com/listing/4514075074/powered-by-crafts-comfort-colors-t-shirt,ThatTeeFeeling,https://www.etsy.com/shop/ThatTeeFeeling,19.96,0,0,0,0,0,1 Mo.,0,0,0,Clothing,11,0,0.0,2242,"comfort colors tee,powered by crafts,crafting lover gift,distressed craft tee,sewing club shirt,crochet queen top,knitting enthusiast,diy maker apparel,hobbyist t shirt,creative soul tee,vintage style craft,crafter mom gift,handmade artisan",comfort colors tee,powered by crafts,crafting lover gift,distressed craft tee,sewing club shirt,crochet queen top,knitting enthusiast,diy maker apparel,hobbyist t shirt,creative soul tee,vintage style craft,crafter mom gift,handmade artisan
"Comfort Colors You Had Me At Knits T-Shirt, Knitting & Crochet Lover Tee, Funny Crafter Gift, Yarn Life Hobby Sweatshirt",https://www.etsy.com/listing/4514073501/comfort-colors-you-had-me-at-knits-t,ThatTeeFeeling,https://www.etsy.com/shop/ThatTeeFeeling,19.96,0,0,0,0,0,1 Mo.,0,0,0,Clothing,11,0,0.0,2242,"comfort colors tee,you had me knits,knitting t shirt,crochet lover gift,yarn enthusiast tee,crafter gift idea,cozy hobby shirt,knitter apparel,fiber artist gift,vintage knit tee,distressed print,craft club member,funny knitting tee",comfort colors tee,you had me knits,knitting t shirt,crochet lover gift,yarn enthusiast tee,crafter gift idea,cozy hobby shirt,knitter apparel,fiber artist gift,vintage knit tee,distressed print,craft club member,funny knitting tee
