Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
Crochet Collars Book 3 - Thread Crochet Patterns,https://www.etsy.com/listing/4400952482/crochet-collars-book-3-thread-crochet,SecondChapterCrafts,https://www.etsy.com/shop/SecondChapterCrafts,4.00,0,0,0,0,0,6 Mo.,2,0,4,Craft Supplies & Tools,171,0,0.0,82,"crochet collar,filet crochet,lace accessory,accessories,1980s vintage,thread work,elegant,dainty,embellishment,shirt upcycle,old patterns,vintage 80s,gift for mother",crochet collar,filet crochet,lace accessory,accessories,1980s vintage,thread work,elegant,dainty,embellishment,shirt upcycle,old patterns,vintage 80s,gift for mother
"Geomantic Lace Tee, A-Line Filet Crochet Top with Geometric Back Detail, Seamless Cotton Summer Blouse, Multi-Size 39-55&quot; Chest",https://www.etsy.com/listing/4503841795/geomantic-lace-tee-a-line-filet-crochet,Onlineist,https://www.etsy.com/shop/Onlineist,5.46,0,0,0,0,0,1 Mo.,0,0,0,Art & Collectibles,4,0,0.0,322,"filet lace pattern,summer tee crochet,seamless garment,cotton lace shirt,modern filet crochet,plus size crochet,triangular lace back,geometric  top,a-line blouse,intermediate pattern,handmade summer",filet lace pattern,summer tee crochet,seamless garment,cotton lace shirt,modern filet crochet,plus size crochet,triangular lace back,geometric  top,a-line blouse,intermediate pattern,handmade summer,--,--
"3 Crochet Pattern Bundle, Crochet Summer Top Patterns for Women, Boho Mesh Pullover, Short Sleeve Lace Blouse, Easy Crochet PDF Tutorial",https://www.etsy.com/listing/4468041155/3-crochet-pattern-bundle-crochet-summer,EmmaCrochetPatterns,https://www.etsy.com/shop/EmmaCrochetPatterns,13.03,0,0,0,0,0,2 Mo.,22,0,226,Craft Supplies & Tools,4,33,0.0,322,"crochet pattern,crochet summer top,boho crochet,mesh pullover,lace blouse pattern,women crochet pdf,crochet bundle,diy clothes,filet crochet,summer sweater,handmade gift,crochet shirt,modern crochet",crochet pattern,crochet summer top,boho crochet,mesh pullover,lace blouse pattern,women crochet pdf,crochet bundle,diy clothes,filet crochet,summer sweater,handmade gift,crochet shirt,modern crochet
Crocheted Top Pattern Digital Download Vintage Crochet Pattern,https://www.etsy.com/listing/486594742/crocheted-top-pattern-digital-download,MomentsInTwine,https://www.etsy.com/shop/MomentsInTwine,3.69,0,0,0,29,2,113 Mo.,121,0,678,Craft Supplies & Tools,135,0,4.28,25352,"crochet rose shirt,crochet rose top,crochetshirtpattern,rosepulloverpattern,vintage crochet,crochet rose blouse,crochet pattern,patterns for crochet,crocheted sweaters,filet crochet top,filet rose pattern,rose filet slipover,rose crochet jumper",crochet rose shirt,crochet rose top,crochetshirtpattern,rosepulloverpattern,vintage crochet,crochet rose blouse,crochet pattern,patterns for crochet,crocheted sweaters,filet crochet top,filet rose pattern,rose filet slipover,rose crochet jumper
"Dragon Knitting SVG, Dragon Crocheting Clipart, Crochet Yarn Cut File, Knitting Needle Silhouette Cricut, Digital Sticker Download pdf DXF",https://www.etsy.com/listing/1572382794/dragon-knitting-svg-dragon-crocheting,FlyingSunset,https://www.etsy.com/shop/FlyingSunset,3.00,0,0,0,26,4,31 Mo.,31,0,252,Craft Supplies & Tools,52,0,10.32,9525,"cute yarn cut file t,grandma sweater love,crochet bundle svg,laser engrave sign,dragon wyvern lizard,i love to knit shirt,yarn heart ball sock,iron on vinyl decal,instant download 1,chibi dragon craft,flying sunset design,kawaii animal decor,wall clip art vector",cute yarn cut file t,grandma sweater love,crochet bundle svg,laser engrave sign,dragon wyvern lizard,i love to knit shirt,yarn heart ball sock,iron on vinyl decal,instant download 1,chibi dragon craft,flying sunset design,kawaii animal decor,wall clip art vector
Crochet Polo Shirt Pattern - Crochet polo sweater pattern - Polo NERINA - Women Size (S to XXXL) - Pdf Files in English & French,https://www.etsy.com/listing/1870797025/crochet-polo-shirt-pattern-crochet-polo,HomeCrochetDesign,https://www.etsy.com/shop/HomeCrochetDesign,7.03,0,0,0,92,7,15 Mo.,636,0,6265,Craft Supplies & Tools,65,99,1.47,7454,"crochet pattern,collared shirt,oversize shirt,crochet polo,polo shirt,summer top,filet crochet,cotton shirt,crochet blouse,crochet sweater top,loose crochet top,crochet top pattern,crochet shirt pattern",crochet pattern,collared shirt,oversize shirt,crochet polo,polo shirt,summer top,filet crochet,cotton shirt,crochet blouse,crochet sweater top,loose crochet top,crochet top pattern,crochet shirt pattern
crochet png crochet svg crochet png bundle sublimination commercial use crochet eps dxf cricut cut file t shirt design,https://www.etsy.com/listing/1805631343/crochet-png-crochet-svg-crochet-png,CraftyArtCafe,https://www.etsy.com/shop/CraftyArtCafe,2.99,0,0,0,10,1,19 Mo.,67,0,1044,Art & Collectibles,52,25,0.96,233112,"crochet png,crochet svg,crochet eps,crochet dxf,crochet bunde,crochet vector,shirt design,sublimination,cricut,cut file",crochet png,crochet svg,crochet eps,crochet dxf,crochet bunde,crochet vector,shirt design,sublimination,cricut,cut file,--,--,--
Butterfly Filet Crochet Sweater - Mariposa - CROCHET PATTERN,https://www.etsy.com/listing/819448332/butterfly-filet-crochet-sweater-mariposa,LuloStitchCo,https://www.etsy.com/shop/LuloStitchCo,8.72,0,0,0,23,2,70 Mo.,100,0,915,Craft Supplies & Tools,108,0,2.51,7418,"easy crochet pattern,rustic,crochet pattern,modern,boho sweater,festival shirt,boho crochet top,trendy shirt,chic blouse,off the shoulder,boat neck,filet crochet",easy crochet pattern,rustic,crochet pattern,modern,boho sweater,festival shirt,boho crochet top,trendy shirt,chic blouse,off the shoulder,boat neck,filet crochet,--
Sac a main Veronica crochet fait main avec fil de tee-shirt différant couleurs sac de l&#39;été idéale tout occasions,https://www.etsy.com/listing/1747626066/sac-a-main-veronica-crochet-fait-main,ELIZYcreation,https://www.etsy.com/shop/ELIZYcreation,55.73,0,0,0,0,0,22 Mo.,2,0,313,Bags & Purses,32,0,0.0,20,"sac filet,sac a main,sac a epaule,crochet,bohème,hippi,sac a main moderne,sac a main avec fil tee shirt,sac fait main filet,moderne crochet,sac crochet différents couleur,sac d&#39;été,crochet market tote",sac filet,sac a main,sac a epaule,crochet,bohème,hippi,sac a main moderne,sac a main avec fil tee shirt,sac fait main filet,moderne crochet,sac crochet différents couleur,sac d&#39;été,crochet market tote
"Crochet Pattern Top PDF, Mesh Top Crochet Pattern, Summer Crochet Top, Boho,  Crochet Blouse, East Crochet Top Pattern",https://www.etsy.com/listing/4501934931/crochet-pattern-top-pdf-mesh-top-crochet,Vlcrochetpatterns,https://www.etsy.com/shop/Vlcrochetpatterns,7.99,0,0,0,1,0,1 Mo.,4,0,33,Craft Supplies & Tools,3,0,3.03,81,"mesh top,crochet pattern top,crochet vest,sweater vest,halter top pattern,summer top pattern,tank top pattern,crop top pattern,filet crochetpattern,filet crochet shirt,crochet vest pattern,fall crochet pattern,crochet pattern",mesh top,crochet pattern top,crochet vest,sweater vest,halter top pattern,summer top pattern,tank top pattern,crop top pattern,filet crochetpattern,filet crochet shirt,crochet vest pattern,fall crochet pattern,crochet pattern
